"Account number","Industry","GPCH","Booking date","Reportables (ppx)"
"3170007819","Prv: Laboratory","ProBNP","3/16/2015","180"
"3170007819","Prv: Laboratory","ProBNP","5/5/2015","239"
"3170007819","Prv: Laboratory","ProBNP","6/26/2015","235"
"3170007819","Prv: Laboratory","ProBNP","9/8/2015","231"
"3170007819","Prv: Laboratory","ProBNP","10/13/2015","320"
"3170007819","Prv: Laboratory","ProBNP","11/10/2015","226"
"3170007819","Prv: Laboratory","ProBNP","12/8/2015","253"
"3170007819","Prv: Laboratory","ProBNP","1/6/2016","252"
"3170007819","Prv: Laboratory","ProBNP","2/12/2016","246"
"3170007819","Prv: Laboratory","ProBNP","3/15/2016","256"
"3170007819","Prv: Laboratory","ProBNP","5/9/2016","305"
"3170007819","Prv: Laboratory","ProBNP","6/6/2016","295"
"3170007819","Prv: Laboratory","ProBNP","7/8/2016","294"
"3170007819","Prv: Laboratory","ProBNP","8/8/2016","292"
"3170007819","Prv: Laboratory","ProBNP","9/5/2016","286"
"3170007819","Prv: Laboratory","ProBNP","10/11/2016","321"
"3170007819","Prv: Laboratory","ProBNP","11/7/2016","272"
"3170007819","Prv: Laboratory","ProBNP","1/5/2017","272"
"3170007819","Prv: Laboratory","ProBNP","2/6/2017","401"
"3170007819","Prv: Laboratory","ProBNP","3/14/2017","297"
"3170007819","Prv: Laboratory","ProBNP","4/12/2017","324"
"3170007819","Prv: Laboratory","ProBNP","5/23/2017","301"
"3170007819","Prv: Laboratory","ProBNP","8/14/2017","264"
"3170007819","Prv: Laboratory","ProBNP","9/6/2017","269"
"3170007819","Prv: Laboratory","ProBNP","10/6/2017","349"
"3170007819","Prv: Laboratory","ProBNP","11/6/2017","317"
"3170007819","Prv: Laboratory","ProBNP","1/5/2018","300"
"3170007819","Prv: Laboratory","ProBNP","2/5/2018","372"
"3170007819","Prv: Laboratory","ProBNP","3/5/2018","312"
"3170007819","Prv: Laboratory","ProBNP","4/5/2018","398"
"3170007819","Prv: Laboratory","ProBNP","5/25/2018","333"
"3170007819","Prv: Laboratory","ProBNP","7/9/2018","352"
"3170007819","Prv: Laboratory","ProBNP","8/7/2018","350"
"3170007819","Prv: Laboratory","ProBNP","10/5/2018","359"
"3170007819","Prv: Laboratory","ProBNP","11/5/2018","355"
"3170007819","Prv: Laboratory","ProBNP","12/5/2018","356"
"3170007819","Prv: Laboratory","ProBNP","1/7/2019","304"
"3170007819","Prv: Laboratory","ProBNP","3/7/2019","325"
"3170007819","Prv: Laboratory","ProBNP","5/7/2019","324"
"3170007819","Prv: Laboratory","ProBNP","6/6/2019","361"
"3170007819","Prv: Laboratory","ProBNP","7/8/2019","324"
"3170007819","Prv: Laboratory","ProBNP","8/7/2019","293"
"3170007819","Prv: Laboratory","ProBNP","9/12/2019","304"
"3170007819","Prv: Laboratory","ProBNP","10/11/2019","344"
"3170007819","Prv: Laboratory","ProBNP","11/9/2019","341"
"3170007819","Prv: Laboratory","ProBNP","12/10/2019","284"
"3170007819","Prv: Laboratory","ProBNP","1/10/2020","299"
"3170007819","Prv: Laboratory","ProBNP","4/15/2020","378"
"3170007819","Prv: Laboratory","ProBNP","12/9/2020","386"
"3170007821","Prv: Laboratory","HbA1c","5/14/2019","52"
"3170007821","Prv: Laboratory","HbA1c","7/9/2019","325"
"3170007821","Prv: Laboratory","HbA1c","8/6/2019","392"
"3170007821","Prv: Laboratory","HbA1c","9/9/2019","260"
"3170007821","Prv: Laboratory","HbA1c","1/23/2020","644"
"3170007821","Prv: Laboratory","HbA1c","2/12/2020","421"
"3170007821","Prv: Laboratory","HbA1c","3/12/2020","307"
"3170007821","Prv: Laboratory","HbA1c","4/13/2020","241"
"3170007821","Prv: Laboratory","HbA1c","8/6/2020","357"
"3170007821","Prv: Laboratory","HbA1c","9/10/2020","288"
"3170007821","Prv: Laboratory","HbA1c","10/9/2020","430"
"3170007821","Prv: Laboratory","HbA1c","11/23/2020","444"
"3170007821","Prv: Laboratory","HbA1c","12/16/2020","328"
"3170007821","Prv: Laboratory","ProBNP","2/8/2015","289"
"3170007821","Prv: Laboratory","ProBNP","3/10/2015","325"
"3170007821","Prv: Laboratory","ProBNP","6/18/2015","187"
"3170007821","Prv: Laboratory","ProBNP","7/27/2015","297"
"3170007821","Prv: Laboratory","ProBNP","8/6/2015","276"
"3170007821","Prv: Laboratory","ProBNP","9/8/2015","221"
"3170007821","Prv: Laboratory","ProBNP","10/6/2015","268"
"3170007821","Prv: Laboratory","ProBNP","11/5/2015","271"
"3170007821","Prv: Laboratory","ProBNP","12/8/2015","237"
"3170007821","Prv: Laboratory","ProBNP","3/8/2016","175"
"3170007821","Prv: Laboratory","ProBNP","6/7/2016","207"
"3170007821","Prv: Laboratory","ProBNP","7/18/2016","183"
"3170007821","Prv: Laboratory","ProBNP","8/5/2016","167"
"3170007821","Prv: Laboratory","ProBNP","9/5/2016","116"
"3170007821","Prv: Laboratory","ProBNP","10/11/2016","190"
"3170007821","Prv: Laboratory","ProBNP","11/7/2016","213"
"3170007821","Prv: Laboratory","ProBNP","12/5/2016","150"
"3170007821","Prv: Laboratory","ProBNP","2/6/2017","144"
"3170007821","Prv: Laboratory","ProBNP","3/13/2017","129"
"3170007821","Prv: Laboratory","ProBNP","5/10/2017","133"
"3170007821","Prv: Laboratory","ProBNP","7/6/2017","136"
"3170007821","Prv: Laboratory","ProBNP","8/16/2017","143"
"3170007821","Prv: Laboratory","ProBNP","9/6/2017","102"
"3170007821","Prv: Laboratory","ProBNP","10/5/2017","141"
"3170007821","Prv: Laboratory","ProBNP","12/5/2017","143"
"3170007821","Prv: Laboratory","ProBNP","1/5/2018","178"
"3170007821","Prv: Laboratory","ProBNP","3/5/2018","221"
"3170007821","Prv: Laboratory","ProBNP","4/5/2018","198"
"3170007821","Prv: Laboratory","ProBNP","6/12/2018","-157"
"3170007821","Prv: Laboratory","ProBNP","7/25/2018","125"
"3170007821","Prv: Laboratory","ProBNP","8/6/2018","166"
"3170007821","Prv: Laboratory","ProBNP","9/7/2018","144"
"3170007821","Prv: Laboratory","ProBNP","10/8/2018","176"
"3170007821","Prv: Laboratory","ProBNP","11/6/2018","173"
"3170007821","Prv: Laboratory","ProBNP","12/6/2018","130"
"3170007821","Prv: Laboratory","ProBNP","1/8/2019","135"
"3170007821","Prv: Laboratory","ProBNP","1/24/2019","157"
"3170007821","Prv: Laboratory","ProBNP","3/7/2019","225"
"3170007821","Prv: Laboratory","ProBNP","4/9/2019","181"
"3170007821","Prv: Laboratory","ProBNP","6/7/2019","140"
"3170007821","Prv: Laboratory","ProBNP","7/9/2019","118"
"3170007821","Prv: Laboratory","ProBNP","9/9/2019","100"
"3170007821","Prv: Laboratory","ProBNP","11/12/2019","127"
"3170007821","Prv: Laboratory","ProBNP","3/12/2020","121"
"3170007821","Prv: Laboratory","ProBNP","4/22/2020","-120"
"3170007821","Prv: Laboratory","ProBNP","7/10/2020","178"
"3170007821","Prv: Laboratory","ProBNP","8/6/2020","141"
"3170007821","Prv: Laboratory","ProBNP","9/10/2020","112"
"3170007821","Prv: Laboratory","ProBNP","10/9/2020","121"
"3170007821","Prv: Laboratory","ProBNP","11/23/2020","144"
"3170007821","Prv: Laboratory","ProBNP","12/16/2020","153"
"3170007821","Prv: Laboratory","PTH","2/8/2015","127"
"3170007821","Prv: Laboratory","PTH","3/10/2015","100"
"3170007821","Prv: Laboratory","PTH","4/8/2015","210"
"3170007821","Prv: Laboratory","PTH","6/18/2015","86"
"3170007821","Prv: Laboratory","PTH","7/27/2015","201"
"3170007821","Prv: Laboratory","PTH","9/8/2015","82"
"3170007821","Prv: Laboratory","PTH","11/5/2015","143"
"3170007821","Prv: Laboratory","PTH","12/8/2015","110"
"3170007821","Prv: Laboratory","PTH","1/5/2016","165"
"3170007821","Prv: Laboratory","PTH","2/5/2016","131"
"3170007821","Prv: Laboratory","PTH","3/8/2016","104"
"3170007821","Prv: Laboratory","PTH","6/7/2016","71"
"3170007821","Prv: Laboratory","PTH","7/18/2016","199"
"3170007821","Prv: Laboratory","PTH","8/5/2016","117"
"3170007821","Prv: Laboratory","PTH","9/5/2016","73"
"3170007821","Prv: Laboratory","PTH","1/5/2017","150"
"3170007821","Prv: Laboratory","PTH","2/6/2017","146"
"3170007821","Prv: Laboratory","PTH","3/13/2017","100"
"3170007821","Prv: Laboratory","PTH","4/10/2017","95"
"3170007821","Prv: Laboratory","PTH","5/10/2017","121"
"3170007821","Prv: Laboratory","PTH","6/12/2017","93"
"3170007821","Prv: Laboratory","PTH","7/6/2017","162"
"3170007821","Prv: Laboratory","PTH","8/16/2017","122"
"3170007821","Prv: Laboratory","PTH","9/6/2017","88"
"3170007821","Prv: Laboratory","PTH","11/6/2017","148"
"3170007821","Prv: Laboratory","PTH","1/5/2018","136"
"3170007821","Prv: Laboratory","PTH","2/5/2018","153"
"3170007821","Prv: Laboratory","PTH","3/5/2018","96"
"3170007821","Prv: Laboratory","PTH","5/7/2018","156"
"3170007821","Prv: Laboratory","PTH","6/12/2018","-83"
"3170007821","Prv: Laboratory","PTH","8/6/2018","126"
"3170007821","Prv: Laboratory","PTH","11/6/2018","162"
"3170007821","Prv: Laboratory","PTH","12/26/2018","83"
"3170007821","Prv: Laboratory","PTH","1/8/2019","156"
"3170007821","Prv: Laboratory","PTH","3/7/2019","87"
"3170007821","Prv: Laboratory","PTH","4/9/2019","84"
"3170007821","Prv: Laboratory","PTH","6/7/2019","89"
"3170007821","Prv: Laboratory","PTH","9/9/2019","81"
"3170007821","Prv: Laboratory","PTH","10/15/2019","117"
"3170007821","Prv: Laboratory","PTH","11/12/2019","173"
"3170007821","Prv: Laboratory","PTH","3/12/2020","100"
"3170007821","Prv: Laboratory","PTH","4/13/2020","105"
"3170007821","Prv: Laboratory","PTH","6/10/2020","125"
"3170007821","Prv: Laboratory","PTH","7/10/2020","194"
"3170007821","Prv: Laboratory","PTH","8/6/2020","165"
"3170007821","Prv: Laboratory","PTH","9/10/2020","94"
"3170007821","Prv: Laboratory","PTH","10/9/2020","112"
"3170007821","Prv: Laboratory","PTH","12/16/2020","96"
"3170007823","Prv: Laboratory","PCT","7/31/2020","7"
"3170007823","Prv: Laboratory","PCT","8/17/2020","224"
"3170007823","Prv: Laboratory","PCT","9/18/2020","149"
"3170007823","Prv: Laboratory","PCT","10/8/2020","-60"
"3170007823","Prv: Laboratory","ProBNP","1/9/2015","530"
"3170007823","Prv: Laboratory","ProBNP","3/5/2015","674"
"3170007823","Prv: Laboratory","ProBNP","4/19/2015","685"
"3170007823","Prv: Laboratory","ProBNP","5/11/2015","569"
"3170007823","Prv: Laboratory","ProBNP","6/16/2015","452"
"3170007823","Prv: Laboratory","ProBNP","7/9/2015","604"
"3170007823","Prv: Laboratory","ProBNP","2/9/2016","603"
"3170007823","Prv: Laboratory","ProBNP","3/8/2016","663"
"3170007823","Prv: Laboratory","ProBNP","5/10/2016","687"
"3170007823","Prv: Laboratory","ProBNP","6/8/2016","766"
"3170007823","Prv: Laboratory","ProBNP","8/24/2016","566"
"3170007823","Prv: Laboratory","ProBNP","9/9/2016","491"
"3170007823","Prv: Laboratory","ProBNP","10/11/2016","565"
"3170007823","Prv: Laboratory","ProBNP","11/15/2016","628"
"3170007823","Prv: Laboratory","ProBNP","12/20/2016","570"
"3170007823","Prv: Laboratory","ProBNP","2/21/2017","781"
"3170007823","Prv: Laboratory","ProBNP","3/14/2017","634"
"3170007823","Prv: Laboratory","ProBNP","4/11/2017","676"
"3170007823","Prv: Laboratory","ProBNP","6/15/2017","707"
"3170007823","Prv: Laboratory","ProBNP","7/7/2017","633"
"3170007823","Prv: Laboratory","ProBNP","9/12/2017","593"
"3170007823","Prv: Laboratory","ProBNP","10/5/2017","686"
"3170007823","Prv: Laboratory","ProBNP","11/6/2017","656"
"3170007823","Prv: Laboratory","ProBNP","12/22/2017","648"
"3170007823","Prv: Laboratory","ProBNP","1/11/2018","603"
"3170007823","Prv: Laboratory","ProBNP","3/6/2018","625"
"3170007823","Prv: Laboratory","ProBNP","4/10/2018","692"
"3170007823","Prv: Laboratory","ProBNP","6/22/2018","1208"
"3170007823","Prv: Laboratory","ProBNP","7/2/2018","-1208"
"3170007823","Prv: Laboratory","ProBNP","7/25/2018","-2040"
"3170007824","Prv: Laboratory","ProBNP","5/15/2020","405"
"3170007824","Prv: Laboratory","ProBNP","7/9/2020","526"
"3170007824","Prv: Laboratory","ProBNP","8/12/2020","387"
"3170007824","Prv: Laboratory","ProBNP","12/8/2020","439"
"3170007824","Prv: Laboratory","PTH","5/15/2020","129"
"3170007824","Prv: Laboratory","PTH","6/15/2020","207"
"3170007824","Prv: Laboratory","PTH","9/18/2020","158"
"3170007824","Prv: Laboratory","PTH","10/12/2020","206"
"3170007824","Prv: Laboratory","PTH","11/24/2020","199"
"3170007824","Prv: Laboratory","PTH","12/8/2020","176"
"3170007857","Prv: Laboratory","ProBNP","3/16/2015","23"
"3170007857","Prv: Laboratory","ProBNP","7/6/2015","124"
"3170007857","Prv: Laboratory","ProBNP","8/5/2015","95"
"3170007857","Prv: Laboratory","ProBNP","11/10/2015","103"
"3170007857","Prv: Laboratory","ProBNP","1/6/2016","97"
"3170007857","Prv: Laboratory","ProBNP","2/12/2016","102"
"3170007857","Prv: Laboratory","ProBNP","5/9/2016","105"
"3170007857","Prv: Laboratory","ProBNP","6/6/2016","108"
"3170007857","Prv: Laboratory","ProBNP","7/8/2016","131"
"3170007857","Prv: Laboratory","ProBNP","9/5/2016","90"
"3170007857","Prv: Laboratory","ProBNP","10/11/2016","110"
"3170007857","Prv: Laboratory","ProBNP","11/7/2016","114"
"3170007857","Prv: Laboratory","ProBNP","12/8/2016","96"
"3170007857","Prv: Laboratory","ProBNP","2/6/2017","135"
"3170007857","Prv: Laboratory","ProBNP","3/14/2017","93"
"3170007857","Prv: Laboratory","ProBNP","4/12/2017","106"
"3170007857","Prv: Laboratory","ProBNP","6/7/2017","88"
"3170007857","Prv: Laboratory","ProBNP","7/6/2017","75"
"3170007857","Prv: Laboratory","ProBNP","8/14/2017","102"
"3170007857","Prv: Laboratory","ProBNP","9/6/2017","97"
"3170007857","Prv: Laboratory","ProBNP","11/6/2017","86"
"3170007857","Prv: Laboratory","ProBNP","1/5/2018","72"
"3170007857","Prv: Laboratory","ProBNP","2/5/2018","92"
"3170007857","Prv: Laboratory","ProBNP","4/5/2018","101"
"3170007857","Prv: Laboratory","ProBNP","6/5/2018","91"
"3170007857","Prv: Laboratory","ProBNP","8/7/2018","82"
"3170007857","Prv: Laboratory","ProBNP","9/12/2018","104"
"3170007857","Prv: Laboratory","ProBNP","11/5/2018","106"
"3170007857","Prv: Laboratory","ProBNP","1/7/2019","83"
"3170007857","Prv: Laboratory","ProBNP","2/13/2019","114"
"3170007857","Prv: Laboratory","ProBNP","3/7/2019","136"
"3170007857","Prv: Laboratory","ProBNP","5/10/2019","96"
"3170007857","Prv: Laboratory","ProBNP","6/6/2019","107"
"3170007857","Prv: Laboratory","ProBNP","9/12/2019","84"
"3170007857","Prv: Laboratory","ProBNP","10/11/2019","76"
"3170007857","Prv: Laboratory","ProBNP","11/9/2019","129"
"3170007857","Prv: Laboratory","ProBNP","12/10/2019","113"
"3170007857","Prv: Laboratory","ProBNP","1/10/2020","141"
"3170007857","Prv: Laboratory","ProBNP","3/21/2020","130"
"3170007857","Prv: Laboratory","ProBNP","4/15/2020","1"
"3170007907","Prv: Laboratory","ProBNP","4/15/2015","144"
"3170007907","Prv: Laboratory","ProBNP","5/21/2015","140"
"3170007907","Prv: Laboratory","ProBNP","6/18/2015","139"
"3170007907","Prv: Laboratory","ProBNP","6/23/2015","310"
"3170007907","Prv: Laboratory","ProBNP","7/22/2015","156"
"3170007907","Prv: Laboratory","ProBNP","8/6/2015","120"
"3170007907","Prv: Laboratory","ProBNP","9/16/2015","127"
"3170007907","Prv: Laboratory","ProBNP","11/20/2015","177"
"3170007907","Prv: Laboratory","ProBNP","12/16/2015","129"
"3170007907","Prv: Laboratory","ProBNP","3/10/2016","150"
"3170007907","Prv: Laboratory","ProBNP","4/21/2016","146"
"3170007907","Prv: Laboratory","ProBNP","5/24/2016","161"
"3170007907","Prv: Laboratory","ProBNP","7/25/2016","147"
"3170007907","Prv: Laboratory","ProBNP","9/15/2016","122"
"3170007907","Prv: Laboratory","ProBNP","10/13/2016","139"
"3170007907","Prv: Laboratory","ProBNP","11/24/2016","143"
"3170007907","Prv: Laboratory","ProBNP","2/20/2017","155"
"3170007907","Prv: Laboratory","ProBNP","4/12/2017","173"
"3170007907","Prv: Laboratory","ProBNP","6/12/2017","129"
"3170007907","Prv: Laboratory","ProBNP","7/7/2017","129"
"3170007907","Prv: Laboratory","ProBNP","8/14/2017","108"
"3170007907","Prv: Laboratory","ProBNP","9/5/2017","115"
"3170007907","Prv: Laboratory","ProBNP","11/9/2017","169"
"3170007907","Prv: Laboratory","ProBNP","1/10/2018","143"
"3170007907","Prv: Laboratory","ProBNP","2/19/2018","175"
"3170007907","Prv: Laboratory","ProBNP","4/6/2018","187"
"3170007907","Prv: Laboratory","ProBNP","6/6/2018","173"
"3170007907","Prv: Laboratory","ProBNP","8/10/2018","152"
"3170007907","Prv: Laboratory","ProBNP","10/12/2018","141"
"3170007907","Prv: Laboratory","ProBNP","11/12/2018","186"
"3170007907","Prv: Laboratory","ProBNP","12/17/2018","151"
"3170007907","Prv: Laboratory","ProBNP","1/9/2019","149"
"3170007907","Prv: Laboratory","ProBNP","2/26/2019","198"
"3170007907","Prv: Laboratory","ProBNP","4/10/2019","66"
"3170007907","Prv: Laboratory","ProBNP","6/13/2019","69"
"3170007910","Prv: Laboratory","PCT","8/17/2020","214"
"3170007910","Prv: Laboratory","PCT","9/18/2020","220"
"3170007910","Prv: Laboratory","PCT","10/8/2020","-60"
"3170007910","Prv: Laboratory","PCT","11/23/2020","245"
"3170007910","Prv: Laboratory","PCT","12/16/2020","282"
"3170007910","Prv: Laboratory","PCT","12/17/2020","-25"
"3170007910","Prv: Laboratory","ProBNP","1/19/2015","463"
"3170007910","Prv: Laboratory","ProBNP","2/10/2015","492"
"3170007910","Prv: Laboratory","ProBNP","4/15/2015","522"
"3170007910","Prv: Laboratory","ProBNP","5/19/2015","475"
"3170007910","Prv: Laboratory","ProBNP","6/17/2015","411"
"3170007910","Prv: Laboratory","ProBNP","8/4/2015","456"
"3170007910","Prv: Laboratory","ProBNP","9/9/2015","430"
"3170007910","Prv: Laboratory","ProBNP","2/19/2016","558"
"3170007910","Prv: Laboratory","ProBNP","4/13/2016","657"
"3170007910","Prv: Laboratory","ProBNP","6/8/2016","570"
"3170007910","Prv: Laboratory","ProBNP","7/18/2016","565"
"3170007910","Prv: Laboratory","ProBNP","8/22/2016","495"
"3170007910","Prv: Laboratory","ProBNP","9/15/2016","493"
"3170007910","Prv: Laboratory","ProBNP","10/24/2016","570"
"3170007910","Prv: Laboratory","ProBNP","11/24/2016","518"
"3170007910","Prv: Laboratory","ProBNP","1/18/2017","481"
"3170007910","Prv: Laboratory","ProBNP","2/28/2017","610"
"3170007910","Prv: Laboratory","ProBNP","3/23/2017","635"
"3170007910","Prv: Laboratory","ProBNP","4/13/2017","588"
"3170007910","Prv: Laboratory","ProBNP","6/14/2017","639"
"3170007910","Prv: Laboratory","ProBNP","7/19/2017","534"
"3170007910","Prv: Laboratory","ProBNP","8/16/2017","515"
"3170007910","Prv: Laboratory","ProBNP","9/6/2017","577"
"3170007910","Prv: Laboratory","ProBNP","11/6/2017","648"
"3170007910","Prv: Laboratory","ProBNP","12/21/2017","1076"
"3170007910","Prv: Laboratory","ProBNP","1/5/2018","890"
"3170007910","Prv: Laboratory","ProBNP","2/5/2018","811"
"3170007910","Prv: Laboratory","ProBNP","3/5/2018","728"
"3170007910","Prv: Laboratory","ProBNP","6/22/2018","1482"
"3170007910","Prv: Laboratory","ProBNP","6/29/2018","-1482"
"3170007910","Prv: Laboratory","ProBNP","7/6/2018","724"
"3170007910","Prv: Laboratory","ProBNP","7/17/2018","-724"
"3170007910","Prv: Laboratory","ProBNP","7/25/2018","-2395"
"3170007910","Prv: Laboratory","ProBNP","11/21/2018","-1"
"3170007910","Prv: Laboratory","ProBNP","2/25/2020","-1"
"3170007910","Prv: Laboratory","ProBNP","3/11/2020","-1"
"3170007910","Prv: Laboratory","PTH","2/10/2015","173"
"3170007910","Prv: Laboratory","PTH","3/25/2015","118"
"3170007910","Prv: Laboratory","PTH","6/17/2015","114"
"3170007910","Prv: Laboratory","PTH","1/20/2016","107"
"3170007910","Prv: Laboratory","PTH","2/19/2016","138"
"3170007910","Prv: Laboratory","PTH","3/16/2016","91"
"3170007910","Prv: Laboratory","PTH","4/13/2016","130"
"3170007910","Prv: Laboratory","PTH","6/8/2016","129"
"3170007910","Prv: Laboratory","PTH","7/18/2016","132"
"3170007910","Prv: Laboratory","PTH","8/22/2016","119"
"3170007910","Prv: Laboratory","PTH","9/15/2016","96"
"3170007910","Prv: Laboratory","PTH","10/24/2016","112"
"3170007910","Prv: Laboratory","PTH","12/14/2016","124"
"3170007910","Prv: Laboratory","PTH","3/23/2017","103"
"3170007910","Prv: Laboratory","PTH","4/13/2017","145"
"3170007910","Prv: Laboratory","PTH","6/14/2017","116"
"3170007910","Prv: Laboratory","PTH","7/19/2017","117"
"3170007910","Prv: Laboratory","PTH","8/16/2017","140"
"3170007910","Prv: Laboratory","PTH","9/6/2017","101"
"3170007910","Prv: Laboratory","PTH","10/5/2017","129"
"3170007910","Prv: Laboratory","PTH","12/21/2017","133"
"3170007910","Prv: Laboratory","PTH","2/5/2018","164"
"3170007910","Prv: Laboratory","PTH","4/5/2018","181"
"3170007910","Prv: Laboratory","PTH","6/22/2018","314"
"3170007910","Prv: Laboratory","PTH","6/29/2018","-314"
"3170007910","Prv: Laboratory","PTH","7/6/2018","160"
"3170007910","Prv: Laboratory","PTH","7/25/2018","-474"
"3170007925","Prv: Laboratory","ProBNP","6/12/2015","239"
"3170007925","Prv: Laboratory","ProBNP","8/5/2015","274"
"3170007925","Prv: Laboratory","ProBNP","10/8/2015","270"
"3170007925","Prv: Laboratory","ProBNP","11/10/2015","253"
"3170007925","Prv: Laboratory","ProBNP","1/11/2016","236"
"3170007925","Prv: Laboratory","ProBNP","2/12/2016","280"
"3170007925","Prv: Laboratory","ProBNP","4/19/2016","547"
"3170007925","Prv: Laboratory","ProBNP","6/10/2016","255"
"3170007925","Prv: Laboratory","ProBNP","7/13/2016","237"
"3170007925","Prv: Laboratory","ProBNP","8/12/2016","249"
"3170007925","Prv: Laboratory","ProBNP","10/24/2016","234"
"3170007925","Prv: Laboratory","ProBNP","1/13/2017","258"
"3170007925","Prv: Laboratory","ProBNP","3/14/2017","285"
"3170007925","Prv: Laboratory","ProBNP","4/10/2017","230"
"3170007925","Prv: Laboratory","ProBNP","5/15/2017","222"
"3170007925","Prv: Laboratory","ProBNP","8/14/2017","384"
"3170007925","Prv: Laboratory","ProBNP","3/6/2018","358"
"3170007925","Prv: Laboratory","ProBNP","5/7/2018","276"
"3170007925","Prv: Laboratory","ProBNP","7/11/2018","241"
"3170007925","Prv: Laboratory","ProBNP","8/8/2018","250"
"3170007925","Prv: Laboratory","ProBNP","10/9/2018","290"
"3170007925","Prv: Laboratory","ProBNP","10/23/2018","305"
"3170007925","Prv: Laboratory","ProBNP","12/5/2018","346"
"3170007925","Prv: Laboratory","ProBNP","3/7/2019","359"
"3170007925","Prv: Laboratory","ProBNP","4/5/2019","355"
"3170007925","Prv: Laboratory","ProBNP","6/6/2019","335"
"3170007925","Prv: Laboratory","ProBNP","7/12/2019","310"
"3170007925","Prv: Laboratory","ProBNP","8/6/2019","327"
"3170007925","Prv: Laboratory","ProBNP","9/12/2019","309"
"3170007925","Prv: Laboratory","ProBNP","10/14/2019","264"
"3170007925","Prv: Laboratory","ProBNP","11/12/2019","270"
"3170007925","Prv: Laboratory","ProBNP","1/23/2020","237"
"3170007925","Prv: Laboratory","ProBNP","2/12/2020","326"
"3170007925","Prv: Laboratory","ProBNP","6/10/2020","234"
"3170007925","Prv: Laboratory","ProBNP","8/6/2020","284"
"3170007925","Prv: Laboratory","ProBNP","10/9/2020","319"
"3170007925","Prv: Laboratory","ProBNP","11/23/2020","330"
"3170007925","Prv: Laboratory","ProBNP","12/16/2020","278"
"3170007927","Prv: Laboratory","PCT","3/20/2018","43"
"3170007927","Prv: Laboratory","PCT","4/5/2018","52"
"3170007927","Prv: Laboratory","PCT","6/5/2018","25"
"3170007927","Prv: Laboratory","PCT","7/9/2018","39"
"3170007927","Prv: Laboratory","PCT","9/6/2018","54"
"3170007927","Prv: Laboratory","PCT","1/7/2019","68"
"3170007927","Prv: Laboratory","PCT","2/15/2019","18"
"3170007927","Prv: Laboratory","PCT","3/19/2019","13"
"3170007927","Prv: Laboratory","PCT","5/20/2019","10"
"3170007927","Prv: Laboratory","PCT","7/12/2019","11"
"3170007927","Prv: Laboratory","PCT","9/17/2019","16"
"3170007927","Prv: Laboratory","PCT","10/14/2019","11"
"3170007927","Prv: Laboratory","PCT","11/13/2019","11"
"3170007927","Prv: Laboratory","PCT","1/13/2020","43"
"3170007927","Prv: Laboratory","PCT","2/11/2020","25"
"3170007927","Prv: Laboratory","PCT","3/9/2020","13"
"3170007927","Prv: Laboratory","PCT","4/13/2020","18"
"3170007927","Prv: Laboratory","PCT","5/7/2020","28"
"3170007927","Prv: Laboratory","PCT","6/10/2020","22"
"3170007927","Prv: Laboratory","PCT","8/21/2020","24"
"3170007927","Prv: Laboratory","PCT","9/18/2020","23"
"3170007927","Prv: Laboratory","PCT","11/12/2020","13"
"3170007927","Prv: Laboratory","ProBNP","11/6/2017","2"
"3170007927","Prv: Laboratory","ProBNP","2/19/2018","69"
"3170007927","Prv: Laboratory","ProBNP","3/20/2018","400"
"3170007927","Prv: Laboratory","ProBNP","6/5/2018","551"
"3170007927","Prv: Laboratory","ProBNP","8/6/2018","436"
"3170007927","Prv: Laboratory","ProBNP","9/6/2018","426"
"3170007927","Prv: Laboratory","ProBNP","10/5/2018","463"
"3170007927","Prv: Laboratory","ProBNP","12/5/2018","226"
"3170007927","Prv: Laboratory","ProBNP","12/26/2018","255"
"3170007927","Prv: Laboratory","ProBNP","12/28/2018","255"
"3170007927","Prv: Laboratory","ProBNP","1/7/2019","256"
"3170007927","Prv: Laboratory","ProBNP","2/15/2019","249"
"3170007927","Prv: Laboratory","ProBNP","4/10/2019","242"
"3170007927","Prv: Laboratory","ProBNP","5/20/2019","256"
"3170007927","Prv: Laboratory","ProBNP","6/12/2019","304"
"3170007927","Prv: Laboratory","ProBNP","7/16/2019","245"
"3170007927","Prv: Laboratory","ProBNP","8/6/2019","253"
"3170007927","Prv: Laboratory","ProBNP","9/18/2019","217"
"3170007927","Prv: Laboratory","ProBNP","10/21/2019","246"
"3170007927","Prv: Laboratory","ProBNP","12/12/2019","-1172"
"3170007927","Prv: Laboratory","ProBNP","12/13/2019","456"
"3170007927","Prv: Laboratory","ProBNP","12/18/2019","-228"
"3170007927","Prv: Laboratory","ProBNP","1/10/2020","195"
"3170007927","Prv: Laboratory","ProBNP","1/13/2020","149"
"3170007927","Prv: Laboratory","ProBNP","2/13/2020","218"
"3170007927","Prv: Laboratory","ProBNP","3/9/2020","222"
"3170007927","Prv: Laboratory","ProBNP","5/7/2020","160"
"3170007927","Prv: Laboratory","ProBNP","7/10/2020","251"
"3170007927","Prv: Laboratory","ProBNP","8/21/2020","190"
"3170007927","Prv: Laboratory","ProBNP","10/21/2020","206"
"3170007927","Prv: Laboratory","ProBNP","11/12/2020","180"
"3170007927","Prv: Laboratory","ProBNP","12/10/2020","134"
"3170007927","Prv: Laboratory","PTH","8/25/2016","60"
